Domain,MBFC,MBFC factual,BF,FC,PF,WI,Site Rank,Yr online,Name,Media Bias/Fact Check page,Wikipedia article,HTTP,URL,lang,hflag,iffy,Lists
revolutionradio.org,CP,L,,,,,2550078,2003,Revolution Radio,https://mediabiasfactcheck.com/revolution-radio/,,200,http://revolutionradio.org/,en,,1,1
revolver.news,FN,M,,,,,31224,2020,Revolver.News,https://mediabiasfactcheck.com/revolver-news/,,200,https://www.revolver.news/,en,,,1
righterway.com,FN,L,,,,,20000000,2017,Righter Way,https://mediabiasfactcheck.com/righter-way/,,200,https://righterway.com/,en,,1,1
rightsidenews.com,FN,L,,,,,1164585,2007,Right Side News,https://mediabiasfactcheck.com/right-side-news/,,200,https://rightsidenews.com/,en,,1,1
rightsmarts.com,FN,M,,,,,4231707,2016,Right Smarts,https://mediabiasfactcheck.com/right-smarts/,,200,https://rightsmarts.com/,en,,,1
rightwing.news,FN,L,,,,,2311878,2018,Right Wing News (rightwing.news),https://mediabiasfactcheck.com/right-wing-news-rightwing-news/,,200,https://rightwing.news/,en,,1,1
rightwingnews.com,FN,L,,,,,385679,2000,Right Side News,https://mediabiasfactcheck.com/right-wing-news/,,200,https://rightwingnews.com/,en,,1,1
rightwingtribune.com,FN,L,,1,,,320218,2015,Right Wing Tribune,https://mediabiasfactcheck.com/right-wing-tribune/,,200,https://rightwingtribune.com/,en,,1,2
rinf.com,FN,L,,,,,1537065,2003,RINF,https://mediabiasfactcheck.com/rinf/,https://en.wikipedia.org/wiki/RINF,301,http://rinf.com/,en,,1,1
riverregiontimes.com,FN,M,,,,,20000000,2019,River Region Times,https://mediabiasfactcheck.com/river-region-times/,,200,https://riverregiontimes.com/,en,,,1
rogue-nation3.com,,,,,fake-news,,5808163,2016,Rogue Nation,,,200,http://rogue-nation3.com/,en,1,,1
rt.com,FN,VL,,,,,294,1991,RT News,https://mediabiasfactcheck.com/rt-news/,https://en.wikipedia.org/wiki/RT_(TV_network),200,https://www.rt.com/,en,,1,1
rudaw.net,FN,M,,,,,4448,2019,Rudaw,https://mediabiasfactcheck.com/rudaw/,https://en.wikipedia.org/wiki/Rudaw_Media_Network,200,https://rudaw.net/,ku,,,1
rumble.com,FN,L,,,,,1304,1998,Rumble,https://mediabiasfactcheck.com/rumble/,https://en.wikipedia.org/wiki/Rumble_(website),200,https://rumble.com/,en,1,1,1
ruptly.tv,FN,M,,,,,52641,2012,Ruptly,https://mediabiasfactcheck.com/ruptly/,https://en.wikipedia.org/wiki/Ruptly,302,https://ruptly.tv/,en,,,1
rushlimbaugh.com,FN,VL,,,,,31084,1995,The Rush Limbaugh Show,https://mediabiasfactcheck.com/rushlimbaugh-com/,https://en.wikipedia.org/wiki/The_Rush_Limbaugh_Show,200,https://www.rushlimbaugh.com/,en,,1,1
russia-insider.com,FN,L,,,,,22909,2014,Russia Insider,https://mediabiasfactcheck.com/russia-insider/,https://en.wikipedia.org/wiki/Russia_Insider,200,https://russia-insider.com/en,en,,1,1
ruthinstitute.org,FN,M,,,,,2516823,2015,Ruth Institute,https://mediabiasfactcheck.com/ruth-institute/,https://en.wikipedia.org/wiki/Jennifer_Roback_Morse,200,http://www.ruthinstitute.org/,en,,,1
sanevax.org,CP,L,,,,,1527914,,SaneVax,https://mediabiasfactcheck.com/sanevax/,,200,https://sanevax.org/,en,,1,1
savethemales.ca,CP,L,,,,,857663,2001,Henry Makow (savethemales.ca),https://mediabiasfactcheck.com/henry-makow-savethemales-ca/,,200,https://www.savethemales.ca/,en,,1,1
science.news,CP,VL,,,,,2584116,2017,Science.News,https://mediabiasfactcheck.com/science-news-2/,,200,https://science.news/,en,,1,1
sciencetimes.com,FN,M,,,,,67073,2000,The Science Times,https://mediabiasfactcheck.com/the-science-times/,,200,https://www.sciencetimes.com/,en,,,1
sciencevibe.com,CP,M,,,,,270173,2014,Science Vibe,https://mediabiasfactcheck.com/science-vibe/,,200,https://sciencevibe.com/,en,,,1
scrapetv.com,,,1,,,,8365247,2008,ScrapeTV,,,200,https://scrapetv.com/,en,,,1
secondamendmentdaily.com,FN,L,,,,,402550,2017,2nd Amendment Daily News,https://mediabiasfactcheck.com/2nd-amendment-daily-news/,,200,https://www.secondamendmentdaily.com/,en,,1,1
secureamericanow.org,FN,M,,,,,2069947,2010,Secure America Now,https://mediabiasfactcheck.com/secure-america-now/,https://en.wikipedia.org/wiki/Secure_America_Now,200,https://www.secureamericanow.org/,en,,,1
sgtreport.com,CP,L,,,,,81343,2010,SGT Report,https://mediabiasfactcheck.com/sgt-report/,,200,https://www.sgtreport.com/,en,,1,1
sheepkillers.com,CP,L,,,,,20000000,2008,Sheep Killers,https://mediabiasfactcheck.com/sheep-killers/,,200,http://sheepkillers.com/,en,,1,1
shoalstoday.com,FN,M,,,,,5741535,2019,Shoals Today,https://mediabiasfactcheck.com/shoals-today/,,200,https://shoalstoday.com/,en,,,1
shoebat.com,CP,L,,,,,234007,2004,Shoebat,https://mediabiasfactcheck.com/shoebat/,https://en.wikipedia.org/wiki/Walid_Shoebat,200,http://shoebat.com/,en,,1,1
shtfplan.com,FN,M,,,,,71239,2009,SHTFplan.com,https://mediabiasfactcheck.com/shtfplan-com/,,200,https://www.shtfplan.com/,en,,,1
sickchirpse.com,FN,VL,,,,,184898,2010,Sick Chirpse,https://mediabiasfactcheck.com/sick-chirpse/,,200,https://sickchirpse.com/,en,,1,1
skeptiko.com,CP,VL,,,,,574910,,Skeptiko,https://mediabiasfactcheck.com/skeptiko/,,200,https://skeptiko.com/,en,1,1,1
smag31.com,,,,,some-fake,,1960449,,Smag,,,200,https://smag31.com/,en,,,1
smobserved.com,FN,L,,,,,974694,2011,Santa Monica Observer,https://mediabiasfactcheck.com/santa-monica-observer/,,200,https://www.smobserved.com/,en,,1,1
snopes.news,CP,VL,,,,,20000000,2015,Snopes News,https://mediabiasfactcheck.com/snopes-news/,,200,https://snopes.news/,en,,1,1
sohu.com,FN,M,,,,,7,1998,"Sohu,com",https://mediabiasfactcheck.com/sohu-com/,https://en.wikipedia.org/wiki/Sohu,200,https://www.sohu.com/,zh,,,1
sonsof1776.com,FN,L,,,,,1031627,2018,Sons of 1776,https://mediabiasfactcheck.com/sons-of-1776/,,200,https://sonsof1776.com/,en,,1,1
sott.net,CP,L,,,,,24484,2004,Signs of the Times,https://mediabiasfactcheck.com/signs-of-the-times-sott/,,200,https://www.sott.net/,en,,1,1
southafricatoday.net,FN,M,,,,,151504,2014,South Africa Today,https://mediabiasfactcheck.com/south-africa-today/,,200,https://southafricatoday.net/,en,,,1
southfront.org,CP,L,,,,,37014,2015,South Front,https://mediabiasfactcheck.com/south-front/,,200,https://southfront.org/,en,,1,1
space.news,CP,M,,,,,4584279,,Space.News,https://mediabiasfactcheck.com/space-news/,https://en.wikipedia.org/wiki/Natural_News,200,https://space.news/,en,,,1
sputniknews.com,FN,VL,,,,,630,2011,Sputnik,https://mediabiasfactcheck.com/sputnik-news/,https://en.wikipedia.org/wiki/Sputnik_(news_agency),200,https://sputniknews.com/,en,,1,1
squawker.org,FN,L,,,,,4140731,2017,Squawker,https://mediabiasfactcheck.com/squawker/,,200,https://squawker.org/,en,1,1,1
staresattheworld.com,FN,L,,,,,2208490,2009,Stares at the World,https://mediabiasfactcheck.com/stares-at-the-world/,,200,https://www.staresattheworld.com/,en,,1,1
stateofthenation.co,FN,L,,,,,20000000,2014,State of the Nation,https://mediabiasfactcheck.com/state-of-the-union-2012/,,200,https://stateofthenation.co/,en,,1,1
stateofthenation2012.com,FN,L,,,,,108514,,State of the Nation 2012,https://mediabiasfactcheck.com/state-of-the-union-2012/,,200,https://stateofthenation2012.com/,en,,1,1
steadfastandloyal.com,FN,L,,,,,318774,2017,Steadfast and Loyal,https://mediabiasfactcheck.com/steadfast-and-loyal/,,200,https://steadfastandloyal.com/,en,,1,1
stfnreport.com,FN,M,,,,,20000000,2018,Stranger than Fiction News,https://mediabiasfactcheck.com/stranger-than-fiction-news/,,200,http://stfnreport.com/,en,,,1
stgeorgegazette.com,S,,,1,fake-news,1,19566617,2018,St. George Gazette,https://mediabiasfactcheck.com/st-george-gazette/,https://en.wikipedia.org/wiki/List_of_fake_news_websites,200,https://stgeorgegazette.com/,en,,,3
stillnessinthestorm.com,CP,L,,,some-fake,,84068,2015,Stillness in the Storm,https://mediabiasfactcheck.com/stillness-in-the-storm/,,200,https://stillnessinthestorm.com/,en,,1,2
stonecoldtruth.com,FN,L,,,,,375390,2015,Stone Cold Truth,https://mediabiasfactcheck.com/stone-cold-truth/,,200,https://stonecoldtruth.com/,en,,1,1
stormcloudsgathering.com,CP,L,,,,,1295672,2012,Storm Clouds Gathering,https://mediabiasfactcheck.com/storm-clouds-gathering/,,200,http://stormcloudsgathering.com/,en,,1,1
stormfront.org,CP,VL,,,,,53395,1995,Stormfront,https://mediabiasfactcheck.com/stormfront/,https://en.wikipedia.org/wiki/Stormfront_(website),200,https://www.stormfront.org/forum/,en,1,1,1
straightstoned.com,,,1,,,,16718003,2016,Straight Stoned,,,200,https://straightstoned.com/,en,,,1
strategic-culture.org,FN,VL,,,,,138978,,Strategic Culture Foundation,https://mediabiasfactcheck.com/strategic-culture-foundation/,,200,https://www.strategic-culture.org/,en,,1,1
stream.org,CP,M,,,,,112819,,The Stream,https://mediabiasfactcheck.com/the-stream/,,200,https://stream.org/,en,,,1
stuppid.com,S,,1,1,,1,905939,,Stuppid,https://mediabiasfactcheck.com/stuppid/,https://en.wikipedia.org/wiki/List_of_fake_news_websites,200,http://stuppid.com/,en,,,3
summit.news,FN,L,,,,,50818,,Summit News,https://mediabiasfactcheck.com/summit-news/,,200,https://summit.news/,en,,1,1
sundaypost.org,,,1,,,,2927381,2019,SunDayPost,,,200,https://sundaypost.org/,en,2,,1
superstation95.com,,,1,,,1,9091864,2015,Super Station 95,,,200,https://www.superstation95.com/,vi,,,2
supplementreference.com,CP,VL,,,,,5487696,2006,SupplementReference.com,https://mediabiasfactcheck.com/supplementreference-com/,,200,https://supplementreference.com/,en,,1,1
survivalblog.com,FN,L,,,,,133874,2005,SurvivalBlog.com,https://mediabiasfactcheck.com/survivalblog-com/,https://en.wikipedia.org/wiki/James_Wesley_Rawles,200,https://survivalblog.com/,en,,1,1
sustainablepulse.com,CP,L,,,,,585841,2012,Sustainable Pulse,https://mediabiasfactcheck.com/sustainable-pulse/,,200,https://sustainablepulse.com/,en,,1,1
swampdrain.com,FN,L,,,,,1175192,2016,SwampDrain.com,https://mediabiasfactcheck.com/swampdrain-com/,,200,https://swampdrain.com/,en,,1,1
swarajyamag.com,FN,L,,,,,18044,2014,Swarajya,https://mediabiasfactcheck.com/swarajya/,https://en.wikipedia.org/wiki/Swarajya_(magazine),200,https://swarajyamag.com/,en,,1,1
swprs.org,CP,M,,,,,20000000,2017,Swiss Policy Research,https://mediabiasfactcheck.com/swiss-policy-research/,https://en.wikipedia.org/wiki/Swiss_Policy_Research,200,https://swprs.org/,de,,,1
syrianews.cc,FN,L,,,,,878865,,Syria News,https://mediabiasfactcheck.com/syria-news/,,200,https://www.syrianews.cc/,en,,1,1
takimag.com,FN,L,,,,,70587,2007,Taki's Magazine,https://mediabiasfactcheck.com/takis-magazine/,https://en.wikipedia.org/wiki/Taki%27s_Magazine,200,https://www.takimag.com/,en,,1,1
talknetwork.com,CP,VL,,,,,20000000,,TalkNetwork.com,https://mediabiasfactcheck.com/talknetwork-com/,,200,https://talknetwork.com/,en,,1,1
tasnimnews.com,FN,M,,,,,1458,2012,Tasnim News Agency,https://mediabiasfactcheck.com/tasnim-news-agency/,https://en.wikipedia.org/wiki/Tasnim_News_Agency,200,https://www.tasnimnews.com/,ar,,,1
tass.com,FN,M,,,,,23577,1993,TASS Russian News Agency,https://mediabiasfactcheck.com/russian-news-agency-tass/,https://en.wikipedia.org/wiki/TASS,200,https://tass.com/,en,,,1
tbdailynews.com,FN,M,,,,,141718,2018,TB Daily News,https://mediabiasfactcheck.com/tb-daily-news/,,200,https://tbdailynews.com/,en,,,1
teaparty.org,FN,L,,,some-fake,,69876,2004,Tea Party Inc.,https://mediabiasfactcheck.com/tea-party-inc/,,200,https://www.teaparty.org/,en,,1,2
teapartypatriots.org,FN,M,,,,,834488,,Tea Party Patriots,https://mediabiasfactcheck.com/tea-party-patriots/,https://en.wikipedia.org/wiki/Tea_Party_Patriots,200,https://www.teapartypatriots.org/,en,,,1
technocracy.news,CP,VL,,,,,163980,,Technocracy News,https://mediabiasfactcheck.com/technocracy-news/,,200,https://www.technocracy.news/,en,,1,1
techstartups.com,FN,M,,,,,49914,,Tech Startups,https://mediabiasfactcheck.com/techstartups/,,200,http://techstartups.com/,en,,,1
tehrantimes.com,FN,M,,,,,40821,1998,The Tehran Times,https://mediabiasfactcheck.com/tehran-times/,https://en.wikipedia.org/wiki/Tehran_Times,200,https://www.tehrantimes.com/,en,,,1
tfp.org,FN,L,,,,,535195,1997,"American Society for the Defense of Tradition, Family, and Property",https://mediabiasfactcheck.com/american-society-defense-tradition-family-property/,"https://en.wikipedia.org/wiki/American_Society_for_the_Defense_of_Tradition,_Family_and_Property",200,https://www.tfp.org/,en,,1,1
the-postillon.com,S,,,1,parody,,812751,2016,The Postillion,https://mediabiasfactcheck.com/the-postillion/,,200,https://www.the-postillon.com/,en,,,2
theamericanmirror.com,FN,L,,,,,41184,2014,The American Mirror,https://mediabiasfactcheck.com/the-american-mirror/,,200,https://www.theamericanmirror.com/,en,,1,1
theantimedia.com,CP,M,,,,,556119,,The Anti-Media,https://mediabiasfactcheck.com/the-anti-media/,,200,https://theantimedia.com/,en,,,1
thebeardedpatriot.com,FN,L,,,,,690029,2013,The Bearded Patriot,https://mediabiasfactcheck.com/the-bearded-patriot/,,200,https://thebeardedpatriot.com/,en,,1,1
thebeltwayreport.com,FN,M,,,,,412614,2018,The Beltway Report,https://mediabiasfactcheck.com/the-beltway-report/,,200,https://thebeltwayreport.com/,en,,,1
thebigriddle.com,,,,,some-fake,,5451790,,The Big Riddle,,,200,http://www.thebigriddle.com/,en,,,1
thebl.com,FN,M,,,,,340971,2018,TheBL,https://mediabiasfactcheck.com/the-bl/,,200,https://thebl.com/home,en,,,1
theblacksphere.net,FN,M,,,,,262204,2019,The Blacksphere,https://mediabiasfactcheck.com/the-blacksphere-kevin-jackson/,,200,https://theblacksphere.net/,en,,,1
thebreakingnews.com,FN,L,,,,,7086220,1999,The Breaking News,https://mediabiasfactcheck.com/thebreakingnews/,,200,https://thebreakingnews.com/,en,,1,1
thecommonsenseshow.com,CP,VL,,,,,86879,2012,The Common Sense Show,https://mediabiasfactcheck.com/the-common-sense-show/,,200,https://thecommonsenseshow.com/,en,,1,1
theconservativebrief.com,FN,M,,,,,470471,2018,The Conservative Brief,https://mediabiasfactcheck.com/the-conservative-brief/,,200,https://www.theconservativebrief.com/,en,,,1
theconservativecentral.com,FN,L,,,,,4442184,2017,The Conservative Central,https://mediabiasfactcheck.com/the-conservative-central/,,200,https://theconservativecentral.com/,en,,1,1
theconservativetreehouse.com,FN,L,,1,some-fake,,20132,,The Last Refuge,https://mediabiasfactcheck.com/the-last-refuge/,,200,https://theconservativetreehouse.com/,en,,1,3
thedailybell.com,FN,L,,,,,552145,2008,The Daily Bell,https://mediabiasfactcheck.com/the-daily-bell/,,200,https://www.thedailybell.com/,en,,1,1
thedailyconspiracy.com,CP,L,,,,,561490,2017,The Daily Conspiracy,https://mediabiasfactcheck.com/the-daily-conspiracy/,,200,https://thedailyconspiracy.com/,en,,1,1
thedailysheeple.com,CP,L,,,,,106904,,The Daily Sheeple,https://mediabiasfactcheck.com/the-daily-sheeple/,,200,https://www.thedailysheeple.com/,en,,1,1
thedcpatriot.com,FN,L,,,,,20000000,2019,The DC Patriot,https://mediabiasfactcheck.com/the-dc-patriot/,,200,https://thedcpatriot.com/,en,,1,1
theduran.com,FN,L,,,,,52229,2016,The Duran,https://mediabiasfactcheck.com/the-duran/,,200,https://theduran.com/,en,1,1,1
theepochtimes.com,FN,M,,,,,456,2003,The Epoch Times,https://mediabiasfactcheck.com/the-epoch-times/,,200,http://theepochtimes.com/,en,,,1
thefakenewsgenerator.com,,,1,,,,715604,2018,The Fake News Generator,,,200,https://thefakenewsgenerator.com/,en,1,,1
thefederalistpapers.org,FN,L,,,,,138049,,The Federalist Papers Project,https://mediabiasfactcheck.com/the-federalist-papers-project/,,200,https://thefederalistpapers.org/,en,,1,1
theforbiddenknowledge.com,CP,L,,,,,4664670,1999,The Forbidden Knowledge,https://mediabiasfactcheck.com/the-forbidden-knowledge/,,200,https://www.theforbiddenknowledge.com/,en,2,1,1
thefreedomtimes.com,FN,L,,,,,1178635,2018,The Freedom Times,https://mediabiasfactcheck.com/the-freedom-times/,,200,https://www.thefreedomtimes.com/,en,,1,1
thefreethoughtproject.com,CP,L,,,,,37928,,Free Thought Project,https://mediabiasfactcheck.com/free-thought-project/,,200,https://thefreethoughtproject.com/,en,,1,1
thefullertoninformer.com,CP,VL,,,,,241178,2013,The Fullerton Informer,https://mediabiasfactcheck.com/the-fullerton-informer/,,200,https://thefullertoninformer.com/,en,,1,1
thegatewaypundit.com,FN,L,,,some-fake,1,7661,,The Gateway Pundit,https://mediabiasfactcheck.com/the-gateway-pundit/,https://en.wikipedia.org/wiki/The_Gateway_Pundit,200,https://www.thegatewaypundit.com/,en,,1,3
thegoldwater.com,FN,L,,,,,357615,2016,The Goldwater,https://mediabiasfactcheck.com/the-goldwater/,,200,http://thegoldwater.com/,en,,1,1
thehealthyamerican.org,CP,VL,,,,,316856,,The Healthy American,https://mediabiasfactcheck.com/the-healthy-american/,,200,https://www.thehealthyamerican.org/,en,,1,1
theheartysoul.com,CP,M,,,,,55938,2015,The Hearty Soul,https://mediabiasfactcheck.com/the-hearty-soul/,https://en.wikipedia.org/wiki/Divine_Brown,200,https://theheartysoul.com/,en,,,1
thehighwire.com,CP,L,,,,,331493,,The Highwire,https://mediabiasfactcheck.com/the-highwire/,,200,https://thehighwire.com/,en,,1,1
thehornnews.com,FN,L,,,,,78597,2015,The Horn,https://mediabiasfactcheck.com/the-horn-news/,,200,https://thehornnews.com/,en,,1,1
thelastlineofdefense.org,S,,1,1,parody,,1990739,2016,The Last Line of Defense,https://mediabiasfactcheck.com/the-resistance-the-last-line-of-defense/,,200,https://thelastlineofdefense.org/,en,,,3
thelaughclub.net,FN,L,,,,,719565,2019,The Laugh Club,https://mediabiasfactcheck.com/the-laugh-club/,,200,https://www.thelaughclub.net/,en,,1,1
thelibertybeacon.com,CP,L,,,,,481121,,The Liberty Beacon,https://mediabiasfactcheck.com/the-liberty-beacon/,,200,https://www.thelibertybeacon.com/,en,,1,1
thelibertydaily.com,FN,M,,,,,28147,2014,The Liberty Daily,https://mediabiasfactcheck.com/the-liberty-daily/,,200,https://thelibertydaily.com/,en,,,1
themillenniumreport.com,FN,L,,,,,141466,2014,The Millennium Report,https://mediabiasfactcheck.com/the-millennium-report/,,200,http://themillenniumreport.com/,en,,1,1
themindunleashed.com,CP,L,,,,,55312,2013,The Mind Unleashed,https://mediabiasfactcheck.com/the-mind-unleashed/,,406,https://themindunleashed.com/,en,,1,1
thenational.ae,FN,M,,,,,12882,,The National (UAE),https://mediabiasfactcheck.com/the-national-uae/,,302,https://www.thenational.ae/,en,,,1
thenationalmarijuananews.com,,,,,some-fake,,431920,2014,TNM News,,,200,https://thenationalmarijuananews.com/,en,,,1
thenationalpatriot.com,FN,L,,,,,5285941,,The National Patriot,https://mediabiasfactcheck.com/the-national-patriot/,,200,https://www.thenationalpatriot.com/,en,,1,1
thenationalpulse.com,FN,M,,,,,5208990,2016,The National Pulse,https://mediabiasfactcheck.com/the-national-pulse/,,200,https://thenationalpulse.com/,en,,,1
thenet24h.com,,,,,fake-news,,902202,2016,TheNet24h,,,200,https://thenet24h.com/,en,2,,1
thenewsnerd.com,S,,1,,,1,5389954,2018,The News Nerd,https://mediabiasfactcheck.com/the-news-nerd/,https://en.wikipedia.org/wiki/List_of_fake_news_websites,200,https://thenewsnerd.com/,en,2,,2
thenochill.com,,,1,,,,4036393,2016,TheNoChill,,,200,https://thenochill.com/,en,,,1
thepoliticalinsider.com,FN,L,,,some-fake,,54712,,Political Insider,https://mediabiasfactcheck.com/political-insider/,,200,https://thepoliticalinsider.com/,en,,1,2
theproudliberal.org,FN,M,,,,,19229418,2016,The Proud Liberal,https://mediabiasfactcheck.com/the-proud-liberal/,,200,http://theproudliberal.org/,en,,,1
thepublicdiscourse.com,FN,L,,,,,231465,,Witherspoon Institute,https://mediabiasfactcheck.com/witherspoon-institute/,https://en.wikipedia.org/wiki/Witherspoon_Institute,200,https://www.thepublicdiscourse.com/,en,,1,1
theracketreport.com,S,,1,,fake-news,,16400069,2015,The Racket Report,https://mediabiasfactcheck.com/the-racket-report/,https://en.wikipedia.org/wiki/Charlie_Charlie_challenge,200,https://theracketreport.com/,en,,,2
thereisnews.com,S,,1,,,,155021,2017,There is News,https://mediabiasfactcheck.com/there-is-news-satire-spain-bias/,,200,https://thereisnews.com/,en,,,1
thereligionofpeace.com,FN,L,,,,,208662,2002,The Religion of Peace,https://mediabiasfactcheck.com/the-religion-of-peace/,,200,https://thereligionofpeace.com/,en,,1,1
therightstuff.biz,FN,VL,,,,,36434,2012,The Right Stuff,https://mediabiasfactcheck.com/the-right-stuff/,,503,https://therightstuff.biz/,en,,1,1
therooster.com,,,,,some-fake,,172709,2003,Rooster Magazine,,,200,https://therooster.com/,en,,,1
therundownlive.com,CP,L,,,,,7394713,2013,The Rundown Live,https://mediabiasfactcheck.com/the-rundown-live/,,200,https://therundownlive.com/,en,,1,1
thesmokersclub.com,,,,,some-fake,,1061377,,The Smokers Club,,,200,https://www.thesmokersclub.com/,en,2,,1
thesolexchange.com,,,,,some-fake,,16637687,,The SoleXchange,,,200,http://www.thesolexchange.com/,id,,,1
thespectator.info,FN,VL,,,,,1515768,2019,TheSpectator.info,https://mediabiasfactcheck.com/thespectator-info/,,200,https://thespectator.info/,en,,1,1
thetrumpet.com,CP,M,,,,,73966,1998,The Trumpet,https://mediabiasfactcheck.com/the-trumpet/,,200,https://www.thetrumpet.com/,en,,,1
thetruthaboutcancer.com,CP,L,,,,,48603,2011,The Truth about Cancer,https://mediabiasfactcheck.com/the-truth-about-cancer/,,200,https://thetruthaboutcancer.com/,en,,1,1
thetruthseeker.co.uk,CP,L,,,,,75766,2002,The Truth Seeker,https://mediabiasfactcheck.com/the-truth-seeker/,,200,http://thetruthseeker.co.uk/,en,,1,1
theunionjournal.com,FN,L,,,,,92758,2019,The Union Journal,https://mediabiasfactcheck.com/the-union-journal/,,200,https://theunionjournal.com/,en,,1,1
thevalleyreport.com,,,1,,,,1755492,2015,The Valley Report,,,200,https://thevalleyreport.com/,en,,,1
thewashingtonstandard.com,FN,L,,,,,81447,2013,The Washington Standard,https://mediabiasfactcheck.com/the-washington-standard/,,200,https://thewashingtonstandard.com/,en,,1,1
thieme.de,CP,M,,,,,36823,2017,Homeopathy Journal,https://mediabiasfactcheck.com/homeopathy-journal/,,302,https://www.thieme.de/,de,,,1
thinkamericana.com,FN,L,,,,,331448,2017,Think Americana,https://mediabiasfactcheck.com/think-americana/,,200,https://thinkamericana.com/,en,,1,1
thinkinghumanity.com,CP,L,,,,,121377,,Thinking Humanity,https://mediabiasfactcheck.com/thinking-humanity/,,200,https://www.thinkinghumanity.com/,en,,1,1
thinkingmomsrevolution.com,CP,L,,,,,761315,,Thinking Mom's Revolution,https://mediabiasfactcheck.com/thinking-moms-revolution/,,200,https://thinkingmomsrevolution.com/,en,,1,1
thoughtcatalog.com,CP,M,,,,,5888,,Thought Catalog,https://mediabiasfactcheck.com/thought-catalog/,,200,https://thoughtcatalog.com/,en,,,1
thoughtcrimeradio.net,CP,L,,,,,3286305,2018,Thought Crime Radio,https://mediabiasfactcheck.com/thought-crime-radio/,,200,http://thoughtcrimeradio.net/,en,,1,1
thrivemovement.com,CP,L,,,,,372738,2009,Thrive Movement,https://mediabiasfactcheck.com/thrive-movement/,,200,http://www.thrivemovement.com/,en,,1,1
timesofcambodia.com,,,1,,,,20000000,2018,Glücksspiel Deutschland,,,200,https://timesofcambodia.com/,km,,,1
tmzworldnews.com,,,1,,fake-news,,1985666,2015,TMZ World News,,,200,https://tmzworldnews.com/,en,,,2
toddstarnes.com,FN,M,,,,,132361,,Todd Starnes,https://mediabiasfactcheck.com/toddstarnes-com/,,200,http://toddstarnes.com/,en,,,1
toofab.com,FN,M,,,,,10862,2003,TooFab,https://mediabiasfactcheck.com/toofab/,,200,https://toofab.com/,en,,,1
torontotoday.net,FN,L,,,,,315206,2018,Toronto Today,https://mediabiasfactcheck.com/toronto-today/,,200,https://www.torontotoday.net/,en,,1,1
toutelinfo.fr,,,1,,,,6960378,,Raconte l'actualité du jour,,,200,http://www.toutelinfo.fr/,en,,,1
townhall.com,FN,M,,,,,7249,1995,Townhall,https://mediabiasfactcheck.com/townhall/,,200,https://townhall.com/,en,,,1
tplnews.com,FN,M,,,,,9948039,2018,TPL News,https://mediabiasfactcheck.com/tpl-news/,,200,https://tplnews.com/,en,,,1
tpusa.com,FN,L,,,,,506498,2002,Turning Point USA,https://mediabiasfactcheck.com/turning-point-usa/,https://en.wikipedia.org/wiki/Turning_Point_USA,200,https://www.tpusa.com/,en,,1,1
treason.news,CP,VL,,,,,1580032,,Treason News,https://mediabiasfactcheck.com/treason-news/,,200,https://treason.news/,en,,1,1
trendingpolitics.com,FN,M,,,,,37652,2016,Trending Politics,https://mediabiasfactcheck.com/trending-politics/,,200,https://trendingpolitics.com/,en,,,1
triggerreset.net,FN,L,,,,,7474885,2018,Trigger Reset,https://mediabiasfactcheck.com/triggerreset/,,200,https://triggerreset.net/,en,,1,1
trueactivist.com,FN,L,,,,,178800,,Center for Immigration Studies,https://mediabiasfactcheck.com/true-activist/,,200,https://www.trueactivist.com/,en,,1,1
truepundit.com,CP,L,,,,,22078,2016,True Pundit,https://mediabiasfactcheck.com/true-pundit/,,200,https://truepundit.com/,en,,1,1
trueviralnews.com,FN,L,,,,,1045548,2016,True Viral News,https://mediabiasfactcheck.com/true-viral-news/,,200,https://trueviralnews.com/,en,,1,1
trump.news,FN,L,,,,,2667495,,Trump.News,https://mediabiasfactcheck.com/trump-news/,https://en.wikipedia.org/wiki/Natural_News,200,https://trump.news/,en,,1,1
trumptrainnews.com,FN,M,,,,,137086,2016,Trump Train News,https://mediabiasfactcheck.com/trump-train-news/,,200,https://trumptrainnews.com/,en,,,1
trunews.com,CP,L,,,,,224850,2003,TruNews,https://mediabiasfactcheck.com/trunews/,https://en.wikipedia.org/wiki/Rick_Wiles,200,https://www.trunews.com/,en,,1,1
truthandaction.org,FN,L,,,,,455179,2013,Truth and Action,https://mediabiasfactcheck.com/truth-and-action/,,200,http://www.truthandaction.org/,en,,1,1
truthinmedia.com,FN,L,,,,,706903,,Truth in Media,https://mediabiasfactcheck.com/truth-in-media/,https://en.wikipedia.org/wiki/Ben_Swann,200,https://truthinmedia.com/,en,,1,1
truthmonitor.com,FN,L,,,,,8419364,2016,Truth Monitor,https://mediabiasfactcheck.com/truth-monitor/,,200,https://truthmonitor.com/,en,,1,1
truthuncensored.net,FN,L,,,,,1891616,2018,Truth Uncensored,https://mediabiasfactcheck.com/truth-uncensored/,,200,https://truthuncensored.net/,en,,1,1
twisted.news,CP,VL,,,,,20000000,,Twisted News,https://mediabiasfactcheck.com/twisted-news/,https://en.wikipedia.org/wiki/Natural_News,200,https://twisted.news/,en,,1,1
ukcolumn.org,CP,L,,,,,267164,,UK Column,https://mediabiasfactcheck.com/uk-column/,,200,https://www.ukcolumn.org/,en,,1,1
